Total frames 695
Number of Targets 48
Target 1 (frames from 1 to 43)
Bounding Boxes (frame, x, y, width, height)
1	287	94	115	231
2	286	94	116	233
3	286	94	118	236
4	285	94	119	238
5	284	94	120	240
6	283	94	121	243
7	282	94	122	245
8	281	93	123	247
9	280	93	124	249
10	279	93	125	250
11	276	92	126	253
12	274	91	127	255
13	271	89	129	259
14	269	88	130	261
15	268	88	131	262
16	268	88	131	262
17	269	88	131	262
18	269	87	131	262
19	270	87	131	262
20	270	87	130	261
21	271	86	130	261
22	270	85	131	263
23	269	84	132	264
24	268	83	133	267
25	267	82	134	269
26	266	82	136	272
27	265	81	138	276
28	264	82	139	278
29	263	82	140	280
30	262	83	141	282
31	261	84	142	284
32	261	86	143	286
33	260	87	144	288
34	260	89	144	289
35	259	90	145	290
36	259	91	145	291
37	260	91	145	291
38	260	92	145	291
39	260	92	145	291
40	261	93	145	290
41	261	93	145	290
42	262	93	144	289
43	263	93	143	287
3D Trajetory (frame, x, z, height, pose)
1	0.17	3.67	2.18	2.00
2	0.17	3.57	2.12	2.00
3	0.16	3.36	2.08	2.00
4	0.27	3.48	2.06	2.00
5	0.31	3.50	2.04	2.00
6	0.33	3.51	2.03	2.00
7	0.25	3.38	2.03	2.00
8	0.21	3.29	2.02	2.00
9	0.18	3.25	2.02	2.00
10	0.16	3.24	2.02	2.00
11	0.14	3.18	2.01	2.00
12	0.12	3.14	2.01	2.00
13	0.11	3.09	2.01	3.00
14	0.11	3.07	2.02	3.00
15	0.11	3.05	2.02	3.00
16	0.11	3.05	2.03	3.00
17	0.11	3.04	2.03	3.00
18	0.11	3.05	2.03	3.00
19	0.11	3.06	2.03	3.00
20	0.11	3.04	2.03	2.00
21	0.11	3.03	2.03	2.00
22	0.10	3.03	2.03	2.00
23	0.10	3.03	2.04	2.00
24	0.10	3.03	2.03	2.00
25	0.11	3.02	2.03	2.00
26	0.11	3.01	2.03	2.00
27	0.11	2.98	2.03	2.00
28	0.10	2.94	2.03	2.00
29	0.09	2.91	2.03	2.00
30	0.09	2.88	2.03	2.00
31	0.09	2.87	2.03	2.00
32	0.09	2.84	2.03	2.00
33	0.09	2.81	2.03	2.00
34	0.09	2.79	2.03	2.00
35	0.09	2.78	2.03	2.00
36	0.08	2.76	2.03	2.00
37	0.08	2.74	2.03	2.00
38	0.08	2.73	2.02	2.00
39	0.08	2.71	2.02	2.00
40	0.08	2.71	2.02	2.00
41	0.08	2.71	2.02	2.00
42	0.09	2.71	2.02	2.00
43	0.10	2.72	2.02	2.00
Target 2 (frames from 1 to 286)
Bounding Boxes (frame, x, y, width, height)
1	170	98	111	222
2	172	102	110	220
3	175	105	108	217
4	176	108	107	215
5	178	111	106	213
6	179	113	105	211
7	180	115	105	210
8	181	116	104	209
9	181	117	104	209
10	181	117	104	209
11	179	118	104	209
12	177	118	104	209
13	175	117	105	211
14	174	115	106	213
15	173	113	106	213
16	173	111	106	213
17	174	110	107	214
18	174	108	107	214
19	175	106	107	215
20	176	104	108	216
21	177	102	108	216
22	178	102	108	216
23	179	102	106	213
24	180	103	105	210
25	181	106	103	206
26	183	108	101	203
27	183	111	100	201
28	183	113	100	200
29	183	114	100	201
30	182	116	100	201
31	182	117	101	202
32	181	117	102	204
33	181	118	102	205
34	181	118	103	207
35	180	118	104	209
36	180	117	106	212
37	180	115	107	215
38	179	114	109	219
39	179	113	110	221
40	178	112	111	222
41	178	112	111	222
42	178	113	111	223
43	178	113	111	223
44	178	114	111	223
45	178	114	112	224
46	177	114	112	225
47	177	114	113	226
48	178	114	113	227
49	179	114	114	229
50	179	114	115	230
51	181	115	115	231
52	182	116	115	231
53	183	117	115	231
54	185	118	115	231
55	186	119	115	230
56	188	122	113	227
57	189	124	112	225
58	191	126	111	222
59	192	127	110	221
60	193	128	109	219
61	193	129	109	218
62	193	129	109	218
63	192	129	109	219
64	192	129	110	220
65	192	128	111	222
66	192	127	111	223
67	192	126	112	225
68	192	125	113	226
69	192	123	113	227
70	191	121	114	229
71	191	120	115	231
72	190	118	116	233
73	189	117	117	234
74	188	117	117	234
75	186	116	117	234
76	185	116	117	235
77	183	115	117	235
78	181	114	117	234
79	179	114	117	234
80	178	113	116	233
81	176	113	116	232
82	176	113	115	230
83	176	113	114	228
84	176	114	113	227
85	176	115	113	226
86	176	115	113	226
87	176	115	113	226
88	176	115	113	227
89	176	116	113	227
90	176	116	114	228
91	176	116	114	229
92	176	116	114	229
93	176	116	114	228
94	176	116	113	227
95	176	115	113	227
96	176	114	113	226
97	176	113	112	224
98	177	112	111	223
99	177	111	111	222
100	178	111	111	222
101	178	110	111	222
102	178	110	111	222
103	179	111	110	221
104	179	111	110	221
105	180	112	110	220
106	180	113	109	219
107	181	114	109	218
108	181	115	108	217
109	181	115	108	217
110	181	116	108	217
111	181	116	108	217
112	180	116	108	217
113	180	116	108	217
114	180	116	108	217
115	179	115	109	218
116	179	113	110	220
117	180	113	110	221
118	181	112	111	223
119	182	112	112	224
120	184	112	112	225
121	186	112	113	226
122	188	112	113	226
123	189	112	114	228
124	191	112	114	229
125	193	112	115	230
126	194	113	115	231
127	194	113	114	229
128	194	114	113	227
129	194	115	112	224
130	193	116	110	221
131	193	116	109	218
132	192	116	108	216
133	191	115	107	215
134	190	115	106	213
135	189	116	105	211
136	188	115	105	210
137	187	115	105	210
138	186	115	105	210
139	184	114	105	211
140	183	114	106	212
141	181	113	108	216
142	179	112	109	218
143	177	112	110	220
144	176	111	110	221
145	174	111	110	221
146	173	110	111	223
147	172	108	112	225
148	171	107	113	226
149	170	106	113	227
150	169	106	114	228
151	168	106	114	228
152	167	106	114	228
153	166	107	114	229
154	166	108	114	229
155	167	109	114	229
156	167	110	114	228
157	168	111	113	227
158	169	112	113	227
159	170	113	113	227
160	172	113	113	226
161	173	113	113	226
162	174	113	112	225
163	175	113	112	224
164	176	112	112	225
165	177	111	112	225
166	177	111	112	225
167	177	110	112	225
168	176	110	112	225
169	176	110	113	226
170	176	109	113	227
171	178	110	113	227
172	180	111	113	226
173	182	111	112	225
174	185	112	112	224
175	188	113	111	223
176	191	113	111	222
177	194	114	110	221
178	198	115	109	219
179	201	116	108	217
180	205	116	108	216
181	208	116	108	216
182	211	116	108	216
183	214	116	108	216
184	215	116	108	216
185	217	115	108	217
186	218	115	108	217
187	220	114	108	216
188	222	115	107	214
189	223	115	105	211
190	225	116	104	209
191	225	116	103	207
192	225	116	103	206
193	225	116	103	206
194	225	117	102	205
195	226	117	102	205
196	226	117	102	204
197	226	117	101	203
198	226	117	101	203
199	226	117	102	205
200	226	117	103	206
201	226	117	103	206
202	226	118	103	206
203	227	119	102	205
204	227	121	101	203
205	227	123	101	202
206	227	125	100	200
207	228	128	99	198
208	228	129	98	197
209	228	131	98	197
210	227	132	98	197
211	226	132	99	199
212	226	131	100	200
213	225	130	101	202
214	225	128	101	203
215	225	126	102	204
216	224	123	102	205
217	223	121	103	206
218	221	118	103	207
219	220	116	103	207
220	217	114	104	208
221	216	114	103	207
222	214	115	102	205
223	213	117	101	202
224	212	120	99	198
225	211	123	97	195
226	210	127	96	193
227	208	130	95	191
228	205	132	96	192
229	204	134	96	192
230	202	136	96	193
231	200	136	97	195
232	198	135	98	197
233	194	133	100	201
234	190	130	102	205
235	184	127	104	209
236	177	123	106	213
237	169	120	107	215
238	162	118	107	215
239	155	117	106	213
240	148	116	105	210
241	142	116	103	206
242	136	117	101	202
243	131	118	98	197
244	126	119	96	193
245	121	120	95	190
246	117	121	93	187
247	115	122	92	184
248	112	123	91	183
249	110	123	91	182
250	109	124	91	182
251	108	124	91	183
252	107	124	91	183
253	106	123	91	183
254	105	124	91	182
255	105	124	90	181
256	105	125	90	180
257	106	125	90	180
258	106	125	89	179
259	107	125	89	179
260	108	125	89	179
261	109	124	90	180
262	109	122	91	182
263	109	121	92	184
264	109	119	93	186
265	109	117	94	188
266	109	115	95	191
267	110	114	96	193
268	111	113	96	193
269	112	112	97	194
270	113	112	96	193
271	113	112	96	192
272	113	113	95	191
273	113	114	94	189
274	113	116	94	188
275	113	117	93	187
276	113	119	93	187
277	113	119	93	186
278	113	119	93	186
279	114	118	93	186
280	114	116	93	187
281	114	115	94	189
282	115	112	95	190
283	115	109	96	192
284	115	106	97	195
285	116	102	99	198
286	116	98	100	201
3D Trajetory (frame, x, z, height, pose)
1	-0.95	3.82	2.06	3.00
2	-0.92	3.72	2.00	3.00
3	-0.79	3.58	2.03	3.00
4	-0.75	3.62	2.01	3.00
5	-0.74	3.67	1.97	3.00
6	-0.75	3.69	1.95	3.00
7	-0.75	3.58	1.93	3.00
8	-0.75	3.50	1.91	3.00
9	-0.75	3.46	1.90	3.00
10	-0.81	3.62	1.91	3.00
11	-0.80	3.59	1.90	3.00
12	-0.79	3.57	1.89	3.00
13	-0.83	3.65	1.89	3.00
14	-0.82	3.62	1.89	3.00
15	-0.81	3.60	1.89	3.00
16	-0.81	3.57	1.89	3.00
17	-0.84	3.62	1.90	3.00
18	-0.83	3.57	1.90	3.00
19	-0.83	3.54	1.91	3.00
20	-0.82	3.57	1.91	3.00
21	-0.82	3.62	1.92	3.00
22	-0.82	3.65	1.92	3.00
23	-0.82	3.68	1.93	3.00
24	-0.81	3.69	1.93	3.00
25	-0.80	3.69	1.93	3.00
26	-0.80	3.70	1.93	3.00
27	-0.79	3.70	1.93	3.00
28	-0.79	3.68	1.93	3.00
29	-0.82	3.74	1.93	3.00
30	-0.85	3.79	1.93	3.00
31	-0.84	3.82	1.92	3.00
32	-0.83	3.80	1.92	3.00
33	-0.81	3.79	1.92	3.00
34	-0.81	3.76	1.92	3.00
35	-0.80	3.74	1.92	3.00
36	-0.80	3.72	1.92	3.00
37	-0.79	3.70	1.92	3.00
38	-0.78	3.67	1.92	3.00
39	-0.78	3.65	1.92	3.00
40	-0.78	3.63	1.92	3.00
41	-0.78	3.61	1.92	3.00
42	-0.77	3.60	1.92	3.00
43	-0.76	3.59	1.92	3.00
